date,pakistan_west,china_east,gulf_energy,us_trade,shipping,composite
2026-06-04,55.75,20.82,86.71,55.34,50.41,53.81
2026-06-05,86.71,71.92,86.44,86.03,40.0,74.22
2026-06-06,81.64,5.21,85.48,82.19,79.45,66.79
2026-06-07,86.3,15.75,85.07,85.21,92.47,72.96
2026-06-08,72.19,24.93,87.26,71.1,86.16,68.33
2026-06-09,68.49,27.53,86.3,68.63,71.78,64.55
2026-06-10,73.42,22.6,88.77,70.96,89.59,69.07
2026-06-11,86.71,20.55,91.78,85.34,82.19,73.32
2026-06-12,83.42,19.18,89.45,82.19,45.07,63.86
2026-06-13,95.34,3.01,86.44,96.58,70.68,70.41
2026-06-14,79.04,7.95,87.95,78.49,83.7,67.42
2026-06-15,87.53,16.71,93.01,87.95,85.89,74.22
2026-06-16,78.08,16.03,90.14,78.77,62.88,65.18
2026-06-17,78.77,27.4,90.27,77.67,52.88,65.4
2026-06-18,65.21,44.66,91.51,64.52,72.88,67.75
2026-06-19,68.08,0.96,87.67,68.9,59.18,56.96
2026-06-20,90.82,0.96,85.21,89.86,68.63,67.1
2026-06-21,79.59,2.6,90.41,78.22,79.04,65.97
2026-06-22,70.68,26.71,87.53,72.33,55.34,62.52
2026-06-23,80.14,21.92,83.97,79.73,41.78,61.51
2026-06-24,52.33,24.66,81.78,52.88,40.96,50.52
2026-06-25,33.42,21.64,83.01,33.56,21.92,38.71
2026-06-26,42.74,45.34,81.37,41.78,47.67,51.78
2026-06-27,82.88,11.92,81.51,82.19,80.0,67.7
2026-06-28,69.04,7.95,84.11,67.26,80.68,61.81
2026-06-29,34.66,53.56,83.97,37.81,61.64,54.33
2026-06-30,73.97,80.55,81.51,73.56,36.44,69.21
2026-07-05,84.25,28.9,79.04,83.42,75.75,70.27
2026-07-06,72.47,73.29,80.68,69.86,83.29,75.92
2026-07-07,71.64,58.22,82.19,71.51,77.53,72.22
2026-07-08,78.63,59.04,91.23,78.9,91.92,79.95
2026-07-09,63.29,53.7,87.4,65.07,77.81,69.45
2026-07-10,54.38,33.42,82.05,53.15,52.6,55.12
2026-07-11,92.47,12.88,80.27,92.74,72.88,70.25
2026-07-12,92.6,16.99,86.85,91.92,93.42,76.36
2026-07-13,59.45,8.63,87.67,61.78,88.49,61.21
2026-07-14,71.78,44.79,90.68,70.55,88.08,73.18
2026-07-15,69.45,39.73,86.03,68.63,70.96,66.96
2026-07-16,58.9,33.7,84.66,58.77,55.07,58.22
2026-07-17,67.81,97.95,81.92,68.49,49.04,73.04
2026-07-18,92.6,31.51,83.7,92.47,85.89,77.23
2026-07-19,59.32,93.7,90.0,56.16,97.81,79.4
